Timestamp,Y Value,Y Quality,F3 Value,F3 Quality,F4 Value,F4 Quality,P7 Value,P7 Quality,FC6 Value,FC6 Quality,F7 Value,F7 Quality,F8 Value,F8 Quality,T7 Value,T7 Quality,P8 Value,P8 Quality,FC5 Value,FC5 Quality,AF4 Value,AF4 Quality,Unknown Value,Unknown Quality,T8 Value,T8 Quality,X Value,X Quality,O2 Value,O2 Quality,O1 Value,O1 Quality,AF3 Value,AF3 Quality
1387656270.761587,-8,0,8447,0,8422,0,8195,0,8645,0,8697,0,7284,0,8388,0,9071,0,8343,0,9081,0,41,0,8878,0,-1,0,8509,0,7727,0,8122,0
1387656270.763573,-6,0,8453,0,8395,0,8164,0,8658,0,8799,0,7305,0,8389,0,9092,0,8347,0,9091,0,42,0,8894,0,-1,0,8513,0,7673,0,8157,0
1387656270.765579,-6,0,8412,0,8370,0,8177,0,8660,0,8874,0,7351,0,8421,0,9104,0,8317,0,9097,0,43,0,8911,0,-1,0,8526,0,7679,0,8177,0
1387656270.773575,-8,0,8399,0,8376,0,8085,0,8652,0,8915,0,7409,0,8481,0,9124,0,8262,0,9066,0,44,0,8917,0,-1,0,8582,0,7738,0,8210,0
1387656270.780586,-12,0,8407,0,8393,0,8003,0,8642,0,8965,0,7372,0,8531,0,9159,0,8269,0,9069,0,45,0,8927,0,-2,0,8617,0,7708,0,8284,0
1387656270.788586,-16,0,8393,0,8426,0,7978,0,8629,0,9034,0,7307,0,8534,0,9184,0,8377,0,9050,0,46,0,8948,0,-2,0,8632,0,7566,0,8391,0
1387656270.796584,-17,0,8361,0,8501,0,7867,0,8639,0,9046,0,7312,0,8495,0,9202,0,8454,0,9082,0,47,0,8968,0,-1,0,8656,0,7493,0,8467,0
1387656270.80502,-16,0,8361,0,8574,0,7761,0,8686,0,9006,0,7316,0,8440,0,9214,0,8428,0,9152,0,48,0,8982,0,-1,0,8663,0,7515,0,8463,0
1387656270.812715,-14,0,8399,0,8639,0,7833,0,8723,0,9008,0,7281,0,8386,0,9191,0,8419,0,9053,0,49,0,8983,0,-1,0,8647,0,7473,0,8433,0
1387656270.819587,-11,0,8421,0,8702,0,7945,0,8728,0,9042,0,7277,0,8337,0,9150,0,8472,0,8950,0,50,0,8978,0,-1,0,8634,0,7476,0,8416,0
1387656270.827601,-8,0,8393,0,8693,0,7904,0,8731,0,9031,0,7299,0,8325,0,9142,0,8493,0,9067,0,51,0,8978,0,0,0,8620,0,7674,0,8347,0
1387656270.835581,-6,0,8383,0,8653,0,7720,0,8749,0,9017,0,7325,0,8325,0,9113,0,8484,0,9189,0,52,0,8959,0,0,0,8633,0,7914,0,8256,0
1387656270.843584,-4,0,8464,0,8753,0,7496,0,8777,0,9069,0,7378,0,8223,0,9024,0,8502,0,9191,0,53,0,8940,0,0,0,8686,0,7953,0,8223,0
1387656270.851593,-2,0,8559,0,8947,0,7320,0,8824,0,9131,0,7447,0,8128,0,8962,0,8515,0,9259,0,54,0,8923,0,0,0,8669,0,7728,0,8222,0
1387656270.859583,1,0,8578,0,9030,0,7158,0,8864,0,9119,0,7539,0,8156,0,8922,0,8508,0,9349,0,55,0,8867,0,1,0,8595,0,7662,0,8219,0
1387656270.866607,4,0,8538,0,9021,0,7004,0,8843,0,9003,0,7587,0,8198,0,8858,0,8479,0,9279,0,56,0,8828,0,1,0,8610,0,8168,0,8195,0
1387656270.874599,5,0,8513,0,9070,0,7051,0,8783,0,8893,0,7533,0,8251,0,8907,0,8431,0,9138,0,57,0,8890,0,1,0,8700,0,8161,0,8175,0
1387656270.882601,4,0,8519,0,9141,0,7396,0,8747,0,8913,0,7480,0,8419,0,9020,0,8400,0,9079,0,58,0,8981,0,1,0,8762,0,6859,0,8224,0
1387656270.890595,2,0,8469,0,9065,0,7790,0,8739,0,8922,0,7463,0,8584,0,8985,0,8407,0,9095,0,59,0,8994,0,1,0,8784,0,6001,0,8259,0
1387656270.898603,0,0,8336,0,8824,0,7955,0,8712,0,8764,0,7402,0,8616,0,8928,0,8416,0,9064,0,60,0,8971,0,1,0,8754,0,6844,0,8178,0
1387656270.905589,-2,0,8242,0,8603,0,7979,0,8669,0,8606,0,7318,0,8645,0,9026,0,8402,0,8976,0,61,0,8973,0,1,0,8704,0,7613,0,8105,0
1387656270.91359,-2,0,8260,0,8510,0,8073,0,8645,0,8615,0,7269,0,8718,0,9131,0,8398,0,8930,0,62,0,8980,0,1,0,8698,0,7187,0,8127,0
1387656270.921584,-2,0,8278,0,8469,0,8173,0,8632,0,8649,0,7231,0,8770,0,9142,0,8397,0,8934,0,63,0,8967,0,1,0,8687,0,6888,0,8137,0
1387656270.929616,-1,0,8234,0,8432,0,8202,0,8626,0,8611,0,7211,0,8795,0,9140,0,8378,0,8944,0,63,0,8942,0,1,0,8652,0,7190,0,8092,0
1387656270.937609,-1,0,8202,0,8438,0,8216,0,8641,0,8603,0,7227,0,8792,0,9145,0,8377,0,8915,0,63,0,8937,0,0,0,8650,0,7311,0,8067,0
1387656270.945601,-1,0,8202,0,8488,0,8180,0,8668,0,8661,0,7244,0,8779,0,9136,0,8395,0,8863,0,63,0,8944,0,0,0,8677,0,7215,0,8089,0
1387656270.952582,0,0,8212,0,8544,0,8070,0,8687,0,8695,0,7252,0,8774,0,9120,0,8396,0,8841,0,63,0,8942,0,0,0,8703,0,7268,0,8113,0
1387656270.960603,1,0,8226,0,8583,0,7939,0,8702,0,8663,0,7268,0,8800,0,9096,0,8409,0,8835,0,63,0,8938,0,0,0,8715,0,7346,0,8103,0
1387656270.968587,1,0,8252,0,8604,0,7841,0,8705,0,8635,0,7279,0,8828,0,9078,0,8435,0,8810,0,63,0,8941,0,-1,0,8721,0,7308,0,8095,0
1387656270.976586,2,0,8269,0,8600,0,7779,0,8686,0,8644,0,7276,0,8840,0,9068,0,8421,0,8782,0,63,0,8945,0,-1,0,8718,0,7327,0,8103,0
1387656270.984587,3,0,8260,0,8586,0,7738,0,8668,0,8643,0,7273,0,8852,0,9060,0,8403,0,8760,0,63,0,8941,0,-1,0,8695,0,7378,0,8101,0
1387656270.991583,4,0,8229,0,8576,0,7786,0,8661,0,8623,0,7262,0,8841,0,9068,0,8408,0,8729,0,63,0,8941,0,-1,0,8664,0,7413,0,8100,0
1387656270.999591,5,0,8197,0,8581,0,7973,0,8649,0,8604,0,7252,0,8794,0,9103,0,8391,0,8691,0,63,0,8955,0,-1,0,8657,0,7431,0,8104,0
1387656271.007587,4,0,8180,0,8588,0,8151,0,8630,0,8591,0,7251,0,8764,0,9140,0,8363,0,8632,0,63,0,8971,0,-1,0,8650,0,7445,0,8097,0
1387656271.015625,2,0,8165,0,8583,0,8165,0,8615,0,8595,0,7245,0,8763,0,9148,0,8362,0,8552,0,63,0,8974,0,-1,0,8633,0,7463,0,8093,0
1387656271.023584,0,0,8146,0,8571,0,8159,0,8610,0,8604,0,7228,0,8742,0,9142,0,8375,0,8502,0,63,0,8975,0,-1,0,8633,0,7476,0,8097,0
1387656271.031584,-3,0,8119,0,8549,0,8279,0,8618,0,8565,0,7211,0,8692,0,9156,0,8380,0,8498,0,63,0,8976,0,0,0,8641,0,7480,0,8080,0
1387656271.038621,-6,0,8066,0,8517,0,8399,0,8616,0,8513,0,7198,0,8668,0,9163,0,8379,0,8510,0,63,0,8974,0,-1,0,8640,0,7529,0,8052,0
1387656271.046602,-7,0,8004,0,8484,0,8436,0,8593,0,8476,0,7180,0,8703,0,9147,0,8358,0,8523,0,63,0,8967,0,-1,0,8638,0,7611,0,8049,0
1387656271.054595,-8,0,7972,0,8468,0,8469,0,8575,0,8384,0,7165,0,8757,0,9138,0,8329,0,8533,0,63,0,8956,0,-1,0,8641,0,7656,0,8059,0
1387656271.062598,-8,0,7952,0,8461,0,8526,0,8556,0,8281,0,7152,0,8806,0,9140,0,8308,0,8515,0,81,0,8950,0,-1,0,8626,0,7739,0,8050,0
1387656271.070597,-8,0,7954,0,8446,0,8503,0,8529,0,8291,0,7155,0,8831,0,9139,0,8292,0,8499,0,82,0,8948,0,-1,0,8601,0,7830,0,8055,0
1387656271.078633,-9,0,8021,0,8467,0,8407,0,8507,0,8372,0,7172,0,8796,0,9142,0,8298,0,8525,0,83,0,8941,0,-1,0,8616,0,7791,0,8087,0
1387656271.086619,-8,0,8093,0,8540,0,8350,0,8478,0,8436,0,7183,0,8739,0,9146,0,8326,0,8548,0,84,0,8938,0,-1,0,8626,0,7703,0,8087,0
1387656271.093585,-9,0,8110,0,8565,0,8305,0,8446,0,8509,0,7186,0,8698,0,9136,0,8348,0,8540,0,85,0,8943,0,-1,0,8597,0,7720,0,8069,0
1387656271.101587,-9,0,8117,0,8542,0,8221,0,8436,0,8564,0,7198,0,8661,0,9127,0,8351,0,8533,0,86,0,8942,0,0,0,8616,0,7756,0,8083,0
1387656271.109587,-9,0,8148,0,8554,0,8164,0,8463,0,8537,0,7223,0,8638,0,9132,0,8349,0,8553,0,87,0,8940,0,0,0,8669,0,7775,0,8099,0
1387656271.117584,-8,0,8158,0,8551,0,8174,0,8507,0,8489,0,7225,0,8628,0,9127,0,8355,0,8568,0,88,0,8956,0,0,0,8661,0,7858,0,8091,0
1387656271.124591,-7,0,8167,0,8479,0,8211,0,8523,0,8486,0,7197,0,8639,0,9110,0,8373,0,8549,0,89,0,8974,0,0,0,8659,0,7873,0,8103,0
1387656271.132583,-5,0,8196,0,8435,0,8265,0,8484,0,8495,0,7180,0,8692,0,9110,0,8379,0,8521,0,90,0,8970,0,0,0,8676,0,7772,0,8129,0
1387656271.140583,-3,0,8185,0,8463,0,8332,0,8419,0,8492,0,7174,0,8756,0,9135,0,8355,0,8515,0,91,0,8949,0,0,0,8637,0,7708,0,8124,0
1387656271.1486,-2,0,8130,0,8458,0,8411,0,8385,0,8517,0,7155,0,8785,0,9155,0,8341,0,8511,0,92,0,8936,0,0,0,8605,0,7704,0,8105,0
1387656271.156588,0,0,8089,0,8391,0,8503,0,8414,0,8584,0,7141,0,8772,0,9156,0,8347,0,8488,0,93,0,8946,0,0,0,8599,0,7728,0,8090,0
1387656271.164587,1,0,8079,0,8358,0,8545,0,8485,0,8642,0,7145,0,8758,0,9154,0,8349,0,8489,0,94,0,8970,0,0,0,8555,0,7745,0,8067,0
1387656271.171586,1,0,8102,0,8365,0,8525,0,8525,0,8650,0,7142,0,8793,0,9144,0,8360,0,8507,0,95,0,8968,0,0,0,8527,0,7703,0,8046,0
1387656271.17961,0,0,8127,0,8333,0,8526,0,8552,0,8626,0,7131,0,8866,0,9130,0,8346,0,8511,0,96,0,8940,0,0,0,8522,0,7665,0,8039,0
1387656271.187612,0,0,8140,0,8264,0,8548,0,8588,0,8622,0,7130,0,8888,0,9145,0,8304,0,8527,0,97,0,8944,0,0,0,8488,0,7735,0,8050,0
1387656271.195581,-1,0,8174,0,8222,0,8544,0,8577,0,8632,0,7150,0,8821,0,9180,0,8281,0,8574,0,98,0,8973,0,1,0,8465,0,7905,0,8080,0
1387656271.203588,-1,0,8169,0,8243,0,8515,0,8564,0,8609,0,7180,0,8782,0,9200,0,8251,0,8615,0,99,0,8981,0,1,0,8447,0,8022,0,8110,0
1387656271.210597,-3,0,8022,0,8352,0,8401,0,8599,0,8526,0,7159,0,8873,0,9186,0,8186,0,8583,0,100,0,8986,0,2,0,8368,0,8124,0,8048,0
1387656271.218608,-5,0,7805,0,8430,0,8294,0,8574,0,8446,0,7052,0,9037,0,9136,0,8099,0,8442,0,101,0,9014,0,2,0,8243,0,8255,0,7899,0
1387656271.226602,-7,0,7664,0,8463,0,8424,0,8493,0,8425,0,6935,0,9109,0,9063,0,8014,0,8268,0,102,0,9051,0,1,0,8175,0,8123,0,7823,0
1387656271.2346,-10,0,7608,0,8634,0,8658,0,8556,0,8417,0,6922,0,9048,0,9001,0,8005,0,8255,0,103,0,9038,0,0,0,8213,0,7844,0,7767,0
1387656271.242599,-12,0,7622,0,8724,0,8684,0,8703,0,8433,0,6989,0,8978,0,8951,0,8096,0,8360,0,104,0,8966,0,0,0,8253,0,7890,0,7661,0
1387656271.250598,-12,0,7653,0,8525,0,8557,0,8690,0,8485,0,7011,0,8972,0,8891,0,8156,0,8363,0,105,0,8935,0,0,0,8252,0,8147,0,7693,0
1387656271.257582,-12,0,7665,0,8390,0,8430,0,8600,0,8491,0,6972,0,8990,0,8837,0,8125,0,8292,0,106,0,8978,0,0,0,8300,0,8129,0,7848,0
1387656271.265598,-11,0,7658,0,8562,0,8284,0,8630,0,8410,0,6941,0,8947,0,8820,0,8079,0,8257,0,107,0,9007,0,0,0,8363,0,8049,0,7818,0
1387656271.273619,-11,0,7701,0,8617,0,8200,0,8638,0,8393,0,6959,0,8882,0,8869,0,8103,0,8272,0,108,0,9007,0,0,0,8411,0,8070,0,7743,0
1387656271.281586,-11,0,7770,0,8604,0,8157,0,8576,0,8431,0,7006,0,8815,0,8960,0,8171,0,8299,0,109,0,9018,0,0,0,8514,0,7766,0,7819,0
1387656271.28959,-11,0,7622,0,9647,0,7957,0,8844,0,8284,0,7025,0,8627,0,8962,0,8102,0,8257,0,110,0,9037,0,0,0,8545,0,7281,0,7675,0
1387656271.297582,-12,0,7463,0,10907,0,7814,0,9197,0,8160,0,7042,0,8448,0,8901,0,8018,0,8225,0,111,0,9047,0,0,0,8474,0,7150,0,7464,0
1387656271.304582,-12,0,7747,0,9974,0,8043,0,8924,0,8402,0,7111,0,8548,0,8948,0,8207,0,8343,0,112,0,9004,0,0,0,8531,0,7436,0,7747,0
1387656271.31259,-13,0,8150,0,7983,0,8349,0,8460,0,8709,0,7174,0,8780,0,9050,0,8448,0,8487,0,113,0,8927,0,0,0,8647,0,7683,0,8166,0
1387656271.320602,-12,0,8119,0,7851,0,8353,0,8569,0,8684,0,7176,0,8819,0,9062,0,8402,0,8489,0,114,0,8937,0,0,0,8623,0,7667,0,8134,0
1387656271.328593,-12,0,7949,0,8703,0,8254,0,8811,0,8566,0,7175,0,8767,0,9045,0,8282,0,8471,0,115,0,9005,0,0,0,8579,0,7613,0,7980,0
1387656271.336585,-11,0,8007,0,8584,0,8295,0,8691,0,8622,0,7195,0,8818,0,9062,0,8316,0,8502,0,116,0,9001,0,0,0,8600,0,7646,0,8052,0
1387656271.343583,-11,0,8088,0,8304,0,8355,0,8583,0,8698,0,7218,0,8865,0,9077,0,8366,0,8519,0,117,0,8963,0,0,0,8600,0,7700,0,8131,0
1387656271.351596,-11,0,8081,0,8484,0,8350,0,8637,0,8700,0,7233,0,8862,0,9094,0,8364,0,8517,0,118,0,8968,0,0,0,8593,0,7698,0,8117,0
1387656271.359586,-12,0,8081,0,8521,0,8343,0,8628,0,8691,0,7224,0,8870,0,9113,0,8370,0,8504,0,119,0,8977,0,0,0,8602,0,7702,0,8115,0
1387656271.36759,-14,0,8107,0,8456,0,8353,0,8601,0,8693,0,7217,0,8886,0,9114,0,8382,0,8519,0,120,0,8970,0,0,0,8609,0,7712,0,8139,0
1387656271.375582,-15,0,8131,0,8482,0,8363,0,8620,0,8696,0,7229,0,8897,0,9115,0,8391,0,8550,0,121,0,8972,0,0,0,8622,0,7709,0,8156,0
1387656271.383594,-14,0,8123,0,8506,0,8362,0,8634,0,8693,0,7234,0,8909,0,9126,0,8390,0,8550,0,122,0,8973,0,0,0,8614,0,7729,0,8145,0
1387656271.390613,-12,0,8099,0,8501,0,8356,0,8635,0,8693,0,7225,0,8926,0,9135,0,8368,0,8545,0,123,0,8974,0,0,0,8606,0,7747,0,8126,0
1387656271.398606,-10,0,8076,0,8509,0,8371,0,8638,0,8679,0,7219,0,8941,0,9134,0,8344,0,8554,0,124,0,8984,0,0,0,8634,0,7738,0,8111,0
1387656271.408336,-8,0,8061,0,8511,0,8388,0,8644,0,8654,0,7222,0,8949,0,9124,0,8335,0,8558,0,125,0,8984,0,0,0,8622,0,7738,0,8107,0
1387656271.414647,-7,0,8062,0,8498,0,8388,0,8648,0,8651,0,7219,0,8945,0,9125,0,8331,0,8558,0,126,0,8978,0,-1,0,8574,0,7749,0,8121,0
1387656271.42259,-6,0,8069,0,8510,0,8380,0,8649,0,8660,0,7220,0,8937,0,9131,0,8335,0,8561,0,127,0,8981,0,-1,0,8589,0,7732,0,8133,0
1387656271.429594,-6,0,8073,0,8537,0,8363,0,8642,0,8666,0,7237,0,8935,0,9126,0,8355,0,8557,0,242,0,8977,0,-1,0,8633,0,7707,0,8133,0
1387656271.437577,-5,0,8084,0,8534,0,8346,0,8639,0,8667,0,7246,0,8935,0,9126,0,8371,0,8551,0,242,0,8971,0,-1,0,8637,0,7718,0,8132,0
1387656271.445594,-5,0,8096,0,8511,0,8347,0,8648,0,8664,0,7236,0,8932,0,9135,0,8367,0,8555,0,242,0,8981,0,-1,0,8646,0,7743,0,8137,0
1387656271.453593,-5,0,8079,0,8490,0,8351,0,8648,0,8658,0,7233,0,8941,0,9133,0,8355,0,8558,0,242,0,8993,0,-1,0,8660,0,7742,0,8134,0
1387656271.461593,-4,0,8046,0,8483,0,8344,0,8644,0,8660,0,7241,0,8967,0,9126,0,8343,0,8562,0,242,0,8997,0,-1,0,8647,0,7741,0,8125,0
1387656271.469579,-4,0,8034,0,8481,0,8348,0,8646,0,8669,0,7237,0,8978,0,9129,0,8339,0,8562,0,242,0,8992,0,-1,0,8635,0,7754,0,8114,0
1387656271.476585,-4,0,8033,0,8478,0,8361,0,8647,0,8669,0,7227,0,8972,0,9131,0,8337,0,8561,0,242,0,8986,0,-1,0,8633,0,7764,0,8110,0
1387656271.484566,-5,0,8023,0,8477,0,8359,0,8643,0,8660,0,7228,0,8979,0,9125,0,8326,0,8559,0,242,0,8988,0,-1,0,8631,0,7769,0,8103,0
1387656271.492584,-5,0,8019,0,8488,0,8359,0,8647,0,8658,0,7235,0,8984,0,9126,0,8316,0,8558,0,242,0,8987,0,-1,0,8639,0,7776,0,8091,0
1387656271.500589,-6,0,8028,0,8498,0,8372,0,8653,0,8667,0,7235,0,8978,0,9130,0,8315,0,8558,0,242,0,8987,0,-1,0,8639,0,7778,0,8093,0
1387656271.50859,-6,0,8031,0,8494,0,8374,0,8656,0,8670,0,7230,0,8985,0,9131,0,8320,0,8561,0,242,0,8999,0,-1,0,8636,0,7775,0,8096,0
1387656271.515593,-5,0,8031,0,8486,0,8363,0,8658,0,8664,0,7227,0,8995,0,9130,0,8321,0,8561,0,242,0,9002,0,-2,0,8643,0,7778,0,8080,0
1387656271.523573,-4,0,8032,0,8480,0,8368,0,8656,0,8662,0,7224,0,8998,0,9124,0,8311,0,8551,0,242,0,8986,0,-2,0,8644,0,7776,0,8065,0
1387656271.53161,-3,0,8021,0,8475,0,8379,0,8651,0,8660,0,7223,0,8999,0,9123,0,8313,0,8549,0,242,0,8986,0,-3,0,8640,0,7776,0,8068,0
1387656271.539582,-2,0,8016,0,8463,0,8375,0,8649,0,8659,0,7222,0,9000,0,9131,0,8334,0,8551,0,242,0,8997,0,-3,0,8643,0,7791,0,8074,0
1387656271.547581,-2,0,8027,0,8450,0,8375,0,8652,0,8664,0,7224,0,9002,0,9132,0,8336,0,8539,0,242,0,8994,0,-4,0,8649,0,7791,0,8071,0
1387656271.555591,-2,0,8035,0,8446,0,8379,0,8653,0,8671,0,7224,0,9004,0,9123,0,8327,0,8522,0,242,0,8990,0,-5,0,8645,0,7777,0,8066,0
1387656271.562631,-2,0,8038,0,8455,0,8379,0,8650,0,8672,0,7226,0,9005,0,9118,0,8343,0,8520,0,16,0,8997,0,-5,0,8637,0,7773,0,8065,0
1387656271.570597,-2,0,8052,0,8459,0,8377,0,8647,0,8672,0,7229,0,9004,0,9115,0,8355,0,8516,0,17,0,8999,0,-6,0,8638,0,7773,0,8067,0
1387656271.578604,-1,0,8063,0,8448,0,8360,0,8643,0,8671,0,7222,0,9005,0,9110,0,8344,0,8507,0,18,0,8991,0,-6,0,8638,0,7775,0,8071,0
1387656271.586592,0,0,8061,0,8440,0,8347,0,8641,0,8663,0,7215,0,9015,0,9115,0,8344,0,8508,0,19,0,8993,0,-6,0,8634,0,7781,0,8070,0
1387656271.594595,1,0,8052,0,8445,0,8348,0,8643,0,8657,0,7212,0,9033,0,9119,0,8344,0,8507,0,20,0,9001,0,-7,0,8641,0,7780,0,8066,0
1387656271.601584,2,0,8049,0,8447,0,8350,0,8647,0,8662,0,7206,0,9035,0,9114,0,8335,0,8497,0,21,0,8998,0,-7,0,8650,0,7778,0,8066,0
1387656271.609573,2,0,8052,0,8443,0,8349,0,8648,0,8667,0,7206,0,9030,0,9117,0,8337,0,8490,0,22,0,8993,0,-7,0,8644,0,7782,0,8065,0
1387656271.61759,1,0,8055,0,8445,0,8349,0,8652,0,8669,0,7209,0,9038,0,9122,0,8339,0,8484,0,23,0,8992,0,-8,0,8639,0,7778,0,8061,0
1387656271.625586,1,0,8057,0,8453,0,8349,0,8650,0,8669,0,7208,0,9031,0,9116,0,8340,0,8473,0,24,0,8989,0,-8,0,8638,0,7774,0,8061,0
1387656271.633592,1,0,8062,0,8461,0,8350,0,8640,0,8670,0,7207,0,9014,0,9110,0,8347,0,8469,0,25,0,8991,0,-9,0,8634,0,7775,0,8066,0
1387656271.641279,1,0,8062,0,8461,0,8350,0,8640,0,8670,0,7207,0,9014,0,9110,0,8347,0,8469,0,25,0,8991,0,-9,0,8634,0,7775,0,8066,0
1387656271.648308,1,0,8062,0,8461,0,8354,0,8639,0,8668,0,7205,0,9020,0,9109,0,8346,0,8474,0,26,0,8995,0,-10,0,8633,0,7775,0,8066,0
1387656271.656279,2,0,8059,0,8460,0,8352,0,8644,0,8665,0,7197,0,9030,0,9106,0,8336,0,8475,0,27,0,8993,0,-11,0,8634,0,7779,0,8066,0
1387656271.664289,3,0,8060,0,8462,0,8349,0,8644,0,8664,0,7193,0,9028,0,9105,0,8336,0,8469,0,28,0,8990,0,-11,0,8632,0,7780,0,8065,0
1387656271.672279,4,0,8058,0,8462,0,8348,0,8651,0,8665,0,7198,0,9031,0,9105,0,8335,0,8469,0,29,0,8990,0,-12,0,8629,0,7782,0,8066,0
1387656271.680289,5,0,8056,0,8459,0,8347,0,8663,0,8666,0,7197,0,9033,0,9102,0,8332,0,8462,0,30,0,8988,0,-13,0,8629,0,7778,0,8069,0
1387656271.687283,5,0,8059,0,8468,0,8348,0,8662,0,8669,0,7195,0,9029,0,9101,0,8339,0,8452,0,31,0,8986,0,-13,0,8628,0,7758,0,8064,0
1387656271.695287,4,0,8063,0,8477,0,8345,0,8656,0,8673,0,7197,0,9030,0,9099,0,8343,0,8446,0,32,0,8982,0,-14,0,8623,0,7749,0,8059,0
1387656271.70328,4,0,8062,0,8478,0,8343,0,8660,0,8672,0,7199,0,9026,0,9095,0,8340,0,8447,0,33,0,8983,0,-15,0,8622,0,7762,0,8055,0
1387656271.711288,4,0,8062,0,8477,0,8346,0,8657,0,8669,0,7195,0,9024,0,9095,0,8341,0,8446,0,34,0,8985,0,-15,0,8626,0,7775,0,8049,0
1387656271.719278,4,0,8059,0,8481,0,8349,0,8650,0,8663,0,7192,0,9032,0,9095,0,8340,0,8449,0,35,0,8986,0,-15,0,8624,0,7773,0,8045,0
1387656271.727284,3,0,8053,0,8484,0,8348,0,8653,0,8658,0,7191,0,9034,0,9092,0,8332,0,8457,0,36,0,8988,0,-16,0,8620,0,7773,0,8052,0
1387656271.734286,3,0,8048,0,8475,0,8348,0,8656,0,8658,0,7190,0,9032,0,9090,0,8325,0,8460,0,37,0,8987,0,-16,0,8619,0,7778,0,8053,0
1387656271.742278,3,0,8047,0,8468,0,8347,0,8658,0,8662,0,7190,0,9032,0,9090,0,8328,0,8454,0,38,0,8986,0,-17,0,8619,0,7778,0,8049,0
1387656271.750285,2,0,8051,0,8475,0,8346,0,8668,0,8663,0,7193,0,9034,0,9093,0,8330,0,8451,0,39,0,8983,0,-17,0,8621,0,7776,0,8048,0
1387656271.75828,2,0,8051,0,8483,0,8344,0,8666,0,8665,0,7193,0,9032,0,9096,0,8328,0,8446,0,40,0,8981,0,-18,0,8621,0,7773,0,8046,0
1387656271.766284,1,0,8049,0,8479,0,8344,0,8655,0,8669,0,7193,0,9025,0,9093,0,8334,0,8439,0,41,0,8984,0,-18,0,8620,0,7774,0,8046,0
1387656271.77328,1,0,8057,0,8478,0,8343,0,8655,0,8670,0,7197,0,9023,0,9086,0,8342,0,8439,0,42,0,8987,0,-18,0,8623,0,7774,0,8047,0
1387656271.781285,1,0,8067,0,8483,0,8334,0,8656,0,8670,0,7197,0,9032,0,9086,0,8342,0,8442,0,43,0,8986,0,-17,0,8626,0,7776,0,8052,0
1387656271.789279,2,0,8061,0,8482,0,8332,0,8656,0,8667,0,7191,0,9036,0,9091,0,8344,0,8445,0,44,0,8992,0,-16,0,8622,0,7775,0,8055,0
1387656271.797286,3,0,8052,0,8476,0,8339,0,8656,0,8664,0,7189,0,9036,0,9092,0,8345,0,8438,0,45,0,8998,0,-16,0,8620,0,7773,0,8046,0
1387656271.805307,3,0,8049,0,8475,0,8343,0,8656,0,8667,0,7196,0,9035,0,9093,0,8332,0,8428,0,46,0,8994,0,-15,0,8623,0,7777,0,8038,0
1387656271.813287,4,0,8050,0,8475,0,8338,0,8660,0,8674,0,7197,0,9038,0,9094,0,8327,0,8425,0,47,0,8993,0,-14,0,8624,0,7781,0,8039,0
1387656271.82028,3,0,8054,0,8480,0,8344,0,8662,0,8674,0,7199,0,9039,0,9092,0,8341,0,8427,0,48,0,8992,0,-12,0,8624,0,7777,0,8043,0
1387656271.829285,3,0,8060,0,8483,0,8347,0,8661,0,8674,0,7202,0,9033,0,9091,0,8343,0,8422,0,49,0,8984,0,-12,0,8629,0,7773,0,8046,0
1387656271.836278,3,0,8065,0,8488,0,8330,0,8664,0,8679,0,7201,0,9030,0,9090,0,8341,0,8422,0,50,0,8984,0,-11,0,8629,0,7777,0,8050,0
1387656271.852286,3,0,8068,0,8488,0,8324,0,8661,0,8674,0,7199,0,9035,0,9085,0,8345,0,8426,0,51,0,8996,0,-10,0,8621,0,7780,0,8052,0
1387656271.854277,4,0,8061,0,8487,0,8329,0,8654,0,8666,0,7198,0,9033,0,9083,0,8346,0,8430,0,52,0,8998,0,-9,0,8618,0,7778,0,8049,0
1387656271.860279,3,0,8052,0,8487,0,8322,0,8657,0,8667,0,7188,0,9040,0,9085,0,8341,0,8433,0,53,0,8991,0,-8,0,8622,0,7774,0,8050,0
1387656271.868282,2,0,8051,0,8482,0,8321,0,8658,0,8669,0,7182,0,9049,0,9085,0,8341,0,8431,0,54,0,8997,0,-7,0,8625,0,7775,0,8053,0
1387656271.876277,1,0,8052,0,8476,0,8323,0,8657,0,8671,0,7192,0,9046,0,9087,0,8343,0,8428,0,55,0,8996,0,-6,0,8621,0,7777,0,8051,0
1387656271.883284,1,0,8052,0,8482,0,8321,0,8661,0,8676,0,7200,0,9038,0,9088,0,8340,0,8432,0,56,0,8987,0,-5,0,8616,0,7777,0,8047,0
1387656271.891277,1,0,8055,0,8487,0,8334,0,8661,0,8673,0,7199,0,9040,0,9088,0,8337,0,8437,0,57,0,8988,0,-4,0,8617,0,7776,0,8047,0
1387656271.899283,3,0,8055,0,8484,0,8340,0,8656,0,8669,0,7200,0,9041,0,9082,0,8336,0,8437,0,58,0,8991,0,-4,0,8620,0,7777,0,8046,0
1387656271.906278,5,0,8054,0,8491,0,8316,0,8656,0,8664,0,7197,0,9044,0,9079,0,8336,0,8439,0,59,0,8984,0,-3,0,8619,0,7789,0,8041,0
1387656271.914285,7,0,8055,0,8497,0,8313,0,8655,0,8644,0,7190,0,9053,0,9087,0,8331,0,8440,0,60,0,8979,0,-2,0,8617,0,7798,0,8037,0
1387656271.922284,9,0,8049,0,8490,0,8333,0,8658,0,8627,0,7191,0,9059,0,9092,0,8325,0,8439,0,61,0,8982,0,-1,0,8622,0,7793,0,8038,0
